[s],CH1[V],CH2[V]
-3.6118E-02,-5.900E+00,2.191E-14
-3.6078E-02,-5.700E+00,1.600E-01
-3.6038E-02,-5.900E+00,1.600E-01
-3.5998E-02,-6.100E+00,1.600E-01
-3.5958E-02,-6.100E+00,2.191E-14
-3.5918E-02,-6.100E+00,8.000E-02
-3.5878E-02,-5.900E+00,2.191E-14
-3.5838E-02,-6.100E+00,1.600E-01
-3.5798E-02,-5.900E+00,1.600E-01
-3.5758E-02,-5.700E+00,1.600E-01
-3.5718E-02,-5.900E+00,1.600E-01
-3.5678E-02,-5.900E+00,2.191E-14
-3.5638E-02,-5.900E+00,2.191E-14
-3.5598E-02,-5.900E+00,8.000E-02
-3.5558E-02,-5.900E+00,-8.000E-02
-3.5518E-02,-5.900E+00,8.000E-02
-3.5478E-02,-6.100E+00,2.400E-01
-3.5438E-02,-6.100E+00,8.000E-02
-3.5398E-02,-5.900E+00,1.600E-01
-3.5358E-02,-5.900E+00,2.191E-14
-3.5318E-02,-5.700E+00,2.191E-14
-3.5278E-02,-5.900E+00,8.000E-02
-3.5238E-02,-5.900E+00,1.600E-01
-3.5198E-02,-5.900E+00,8.000E-02
-3.5158E-02,-5.900E+00,8.000E-02
-3.5118E-02,-6.100E+00,8.000E-02
-3.5078E-02,-6.100E+00,2.191E-14
-3.5038E-02,-6.100E+00,8.000E-02
-3.4998E-02,-5.700E+00,8.000E-02
-3.4958E-02,-5.700E+00,2.191E-14
-3.4917E-02,-5.900E+00,2.191E-14
-3.4877E-02,-5.900E+00,2.191E-14
-3.4837E-02,-5.900E+00,8.000E-02
-3.4797E-02,-5.900E+00,1.600E-01
-3.4757E-02,-5.900E+00,2.191E-14
-3.4717E-02,-5.900E+00,8.000E-02
-3.4677E-02,-5.900E+00,2.191E-14
-3.4637E-02,-6.100E+00,1.600E-01
-3.4597E-02,-5.900E+00,8.000E-02
-3.4557E-02,-5.700E+00,8.000E-02
-3.4517E-02,-5.900E+00,8.000E-02
-3.4477E-02,-5.900E+00,1.600E-01
-3.4437E-02,-5.900E+00,2.191E-14
-3.4397E-02,-6.100E+00,2.191E-14
-3.4357E-02,-5.900E+00,8.000E-02
-3.4317E-02,-6.100E+00,8.000E-02
-3.4277E-02,-5.700E+00,8.000E-02
-3.4237E-02,-5.700E+00,2.191E-14
-3.4197E-02,-5.900E+00,8.000E-02
-3.4157E-02,-5.700E+00,1.600E-01
-3.4117E-02,-5.900E+00,8.000E-02
-3.4077E-02,-5.700E+00,8.000E-02
-3.4037E-02,-5.900E+00,1.600E-01
-3.3997E-02,-5.900E+00,1.600E-01
-3.3957E-02,-5.900E+00,1.600E-01
-3.3917E-02,-5.900E+00,1.600E-01
-3.3877E-02,-5.900E+00,-8.000E-02
-3.3837E-02,-5.700E+00,2.191E-14
-3.3797E-02,-5.900E+00,2.191E-14
-3.3757E-02,-6.100E+00,1.600E-01
-3.3717E-02,-5.700E+00,1.600E-01
-3.3677E-02,-5.900E+00,8.000E-02
-3.3637E-02,-6.100E+00,8.000E-02
-3.3597E-02,-6.100E+00,2.400E-01
-3.3557E-02,-5.900E+00,8.000E-02
-3.3517E-02,-5.900E+00,1.600E-01
-3.3477E-02,-5.900E+00,1.600E-01
-3.3437E-02,-5.700E+00,8.000E-02
-3.3397E-02,-5.700E+00,8.000E-02
-3.3357E-02,-5.900E+00,8.000E-02
-3.3317E-02,-5.900E+00,1.600E-01
-3.3277E-02,-5.900E+00,8.000E-02
-3.3237E-02,-6.100E+00,8.000E-02
-3.3197E-02,-5.900E+00,8.000E-02
-3.3157E-02,-5.700E+00,2.191E-14
-3.3117E-02,-5.900E+00,8.000E-02
-3.3077E-02,-5.900E+00,2.191E-14
-3.3037E-02,-5.900E+00,8.000E-02
-3.2997E-02,-5.900E+00,1.600E-01
-3.2957E-02,-5.900E+00,1.600E-01
-3.2916E-02,-6.100E+00,2.191E-14
-3.2876E-02,-5.900E+00,8.000E-02
-3.2836E-02,-6.100E+00,2.191E-14
-3.2796E-02,-5.900E+00,1.600E-01
-3.2756E-02,-5.700E+00,1.600E-01
-3.2716E-02,-5.900E+00,1.600E-01
-3.2676E-02,-5.900E+00,2.191E-14
-3.2636E-02,-5.700E+00,1.600E-01
-3.2596E-02,-5.900E+00,1.600E-01
-3.2556E-02,-5.900E+00,8.000E-02
-3.2516E-02,-5.900E+00,8.000E-02
-3.2476E-02,-5.900E+00,2.191E-14
-3.2436E-02,-5.700E+00,8.000E-02
-3.2396E-02,-5.900E+00,8.000E-02
-3.2356E-02,-5.700E+00,8.000E-02
-3.2316E-02,-5.900E+00,1.600E-01
-3.2276E-02,-5.900E+00,8.000E-02
-3.2236E-02,-6.100E+00,8.000E-02
-3.2196E-02,-6.100E+00,8.000E-02
-3.2156E-02,-5.900E+00,2.191E-14
-3.2116E-02,-6.100E+00,8.000E-02
-3.2076E-02,-5.900E+00,-8.000E-02
-3.2036E-02,-5.900E+00,2.191E-14
-3.1996E-02,-5.900E+00,8.000E-02
-3.1956E-02,-5.900E+00,8.000E-02
-3.1916E-02,-5.900E+00,1.600E-01
-3.1876E-02,-6.100E+00,8.000E-02
-3.1836E-02,-5.900E+00,3.200E-01
-3.1796E-02,-5.900E+00,1.600E-01
-3.1756E-02,-5.900E+00,8.000E-02
-3.1716E-02,-6.100E+00,2.191E-14
-3.1676E-02,-5.700E+00,2.191E-14
-3.1636E-02,-5.700E+00,2.400E-01
-3.1596E-02,-5.900E+00,2.191E-14
-3.1556E-02,-5.900E+00,-8.000E-02
-3.1516E-02,-5.900E+00,2.191E-14
-3.1476E-02,-6.100E+00,8.000E-02
-3.1436E-02,-6.100E+00,8.000E-02
-3.1396E-02,-5.900E+00,8.000E-02
-3.1356E-02,-5.900E+00,1.600E-01
-3.1316E-02,-5.700E+00,1.600E-01
-3.1276E-02,-5.900E+00,-8.000E-02
-3.1236E-02,-5.900E+00,8.000E-02
-3.1196E-02,-5.700E+00,8.000E-02
-3.1156E-02,-5.900E+00,8.000E-02
-3.1116E-02,-6.100E+00,1.600E-01
-3.1076E-02,-6.100E+00,2.191E-14
-3.1036E-02,-5.900E+00,8.000E-02
-3.0996E-02,-6.100E+00,8.000E-02
-3.0956E-02,-5.900E+00,8.000E-02
-3.0915E-02,-5.700E+00,8.000E-02
-3.0875E-02,-5.900E+00,1.600E-01
-3.0835E-02,-5.900E+00,8.000E-02
-3.0795E-02,-5.900E+00,1.600E-01
-3.0755E-02,-5.900E+00,-8.000E-02
-3.0715E-02,-5.900E+00,8.000E-02
-3.0675E-02,-6.100E+00,8.000E-02
-3.0635E-02,-6.100E+00,8.000E-02
-3.0595E-02,-6.100E+00,1.600E-01
-3.0555E-02,-5.900E+00,1.600E-01
-3.0515E-02,-5.900E+00,8.000E-02
-3.0475E-02,-6.100E+00,8.000E-02
-3.0435E-02,-5.900E+00,8.000E-02
-3.0395E-02,-5.900E+00,2.191E-14
-3.0355E-02,-6.100E+00,-8.000E-02
-3.0315E-02,-6.100E+00,8.000E-02
-3.0275E-02,-6.100E+00,8.000E-02
-3.0235E-02,-6.100E+00,2.191E-14
-3.0195E-02,-5.900E+00,8.000E-02
-3.0155E-02,-5.900E+00,2.191E-14
-3.0115E-02,-5.700E+00,8.000E-02
-3.0075E-02,-5.700E+00,2.191E-14
-3.0035E-02,-5.900E+00,8.000E-02
-2.9995E-02,-5.900E+00,8.000E-02
-2.9955E-02,-5.900E+00,8.000E-02
-2.9915E-02,-6.100E+00,8.000E-02
-2.9875E-02,-6.100E+00,8.000E-02
-2.9835E-02,-5.700E+00,8.000E-02
-2.9795E-02,-5.900E+00,1.600E-01
-2.9755E-02,-5.700E+00,8.000E-02
-2.9715E-02,-5.900E+00,8.000E-02
-2.9675E-02,-5.900E+00,2.400E-01
-2.9635E-02,-6.100E+00,2.191E-14
-2.9595E-02,-5.900E+00,2.191E-14
-2.9555E-02,-5.900E+00,8.000E-02
-2.9515E-02,-5.900E+00,1.600E-01
-2.9475E-02,-5.900E+00,8.000E-02
-2.9435E-02,-5.900E+00,8.000E-02
-2.9395E-02,-5.900E+00,2.191E-14
-2.9355E-02,-5.700E+00,2.191E-14
-2.9315E-02,-5.900E+00,8.000E-02
-2.9275E-02,-5.900E+00,1.600E-01
-2.9235E-02,-5.700E+00,8.000E-02
-2.9195E-02,-6.100E+00,2.191E-14
-2.9155E-02,-6.100E+00,2.191E-14
-2.9115E-02,-6.100E+00,1.600E-01
-2.9075E-02,-5.900E+00,8.000E-02
-2.9035E-02,-5.700E+00,2.191E-14
-2.8995E-02,-5.700E+00,2.191E-14
-2.8955E-02,-6.100E+00,8.000E-02
-2.8914E-02,-5.900E+00,8.000E-02
-2.8874E-02,-5.900E+00,1.600E-01
-2.8834E-02,-5.900E+00,2.191E-14
-2.8794E-02,-5.900E+00,8.000E-02
-2.8754E-02,-6.300E+00,8.000E-02
-2.8714E-02,-5.900E+00,2.191E-14
-2.8674E-02,-5.900E+00,8.000E-02
-2.8634E-02,-5.700E+00,8.000E-02
-2.8594E-02,-5.900E+00,2.191E-14
-2.8554E-02,-5.900E+00,1.600E-01
-2.8514E-02,-5.900E+00,1.600E-01
-2.8474E-02,-5.900E+00,8.000E-02
-2.8434E-02,-5.900E+00,1.600E-01
-2.8394E-02,-5.900E+00,1.600E-01
-2.8354E-02,-5.900E+00,2.191E-14
-2.8314E-02,-5.900E+00,8.000E-02
-2.8274E-02,-5.900E+00,2.191E-14
-2.8234E-02,-5.900E+00,2.400E-01
-2.8194E-02,-5.900E+00,2.400E-01
-2.8154E-02,-5.900E+00,8.000E-02
-2.8114E-02,-6.100E+00,8.000E-02
-2.8074E-02,-5.900E+00,1.600E-01
-2.8034E-02,-6.100E+00,8.000E-02
-2.7994E-02,-5.900E+00,8.000E-02
-2.7954E-02,-5.900E+00,1.600E-01
-2.7914E-02,-5.700E+00,2.191E-14
-2.7874E-02,-5.900E+00,8.000E-02
-2.7834E-02,-5.900E+00,8.000E-02
-2.7794E-02,-5.900E+00,8.000E-02
-2.7754E-02,-5.500E+00,8.000E-02
-2.7714E-02,-5.900E+00,8.000E-02
-2.7674E-02,-5.900E+00,8.000E-02
-2.7634E-02,-6.100E+00,1.600E-01
-2.7594E-02,-5.900E+00,8.000E-02
-2.7554E-02,-5.900E+00,2.191E-14
-2.7514E-02,-5.900E+00,8.000E-02
-2.7474E-02,-5.900E+00,2.191E-14
-2.7434E-02,-5.900E+00,1.600E-01
-2.7394E-02,-6.100E+00,8.000E-02
-2.7354E-02,-5.900E+00,8.000E-02
-2.7314E-02,-5.900E+00,2.191E-14
-2.7274E-02,-6.100E+00,2.191E-14
-2.7234E-02,-5.900E+00,8.000E-02
-2.7194E-02,-5.900E+00,8.000E-02
-2.7154E-02,-5.700E+00,2.191E-14
-2.7114E-02,-5.900E+00,2.191E-14
-2.7074E-02,-5.900E+00,2.191E-14
-2.7034E-02,-5.700E+00,8.000E-02
-2.6994E-02,-6.100E+00,8.000E-02
-2.6954E-02,-5.900E+00,8.000E-02
-2.6913E-02,-5.900E+00,1.600E-01
-2.6873E-02,-5.900E+00,1.600E-01
-2.6833E-02,-5.900E+00,8.000E-02
-2.6793E-02,-5.900E+00,2.191E-14
-2.6753E-02,-5.900E+00,8.000E-02
-2.6713E-02,-5.900E+00,1.600E-01
-2.6673E-02,-5.900E+00,1.600E-01
-2.6633E-02,-5.900E+00,-8.000E-02
-2.6593E-02,-5.900E+00,8.000E-02
-2.6553E-02,-6.100E+00,1.600E-01
-2.6513E-02,-5.900E+00,2.191E-14
-2.6473E-02,-5.900E+00,8.000E-02
-2.6433E-02,-5.900E+00,8.000E-02
-2.6393E-02,-5.700E+00,1.600E-01
-2.6353E-02,-5.900E+00,2.191E-14
-2.6313E-02,-5.900E+00,2.191E-14
-2.6273E-02,-5.900E+00,1.600E-01
-2.6233E-02,-6.100E+00,1.600E-01
-2.6193E-02,-5.900E+00,1.600E-01
-2.6153E-02,-5.900E+00,1.600E-01
-2.6113E-02,-6.100E+00,8.000E-02
-2.6073E-02,-5.900E+00,2.191E-14
-2.6033E-02,-5.700E+00,8.000E-02
-2.5993E-02,-5.900E+00,2.191E-14
-2.5953E-02,-5.900E+00,2.191E-14
-2.5913E-02,-5.900E+00,8.000E-02
-2.5873E-02,-5.900E+00,2.191E-14
-2.5833E-02,-6.100E+00,1.600E-01
-2.5793E-02,-6.100E+00,8.000E-02
-2.5753E-02,-5.900E+00,2.191E-14
-2.5713E-02,-5.900E+00,1.600E-01
-2.5673E-02,-5.900E+00,2.191E-14
-2.5633E-02,-5.900E+00,8.000E-02
-2.5593E-02,-5.900E+00,8.000E-02
-2.5553E-02,-5.900E+00,8.000E-02
-2.5513E-02,-5.900E+00,8.000E-02
-2.5473E-02,-5.900E+00,2.191E-14
-2.5433E-02,-5.900E+00,8.000E-02
-2.5393E-02,-5.900E+00,8.000E-02
-2.5353E-02,-5.900E+00,8.000E-02
-2.5313E-02,-5.700E+00,1.600E-01
-2.5273E-02,-5.700E+00,1.600E-01
-2.5233E-02,-5.900E+00,8.000E-02
-2.5193E-02,-5.900E+00,8.000E-02
-2.5153E-02,-6.100E+00,8.000E-02
-2.5113E-02,-5.900E+00,8.000E-02
-2.5073E-02,-5.900E+00,1.600E-01
-2.5033E-02,-5.900E+00,-8.000E-02
-2.4993E-02,-5.900E+00,8.000E-02
-2.4953E-02,-5.700E+00,8.000E-02
-2.4912E-02,-5.900E+00,1.600E-01
-2.4872E-02,-5.700E+00,8.000E-02
-2.4832E-02,-5.700E+00,8.000E-02
-2.4792E-02,-5.900E+00,8.000E-02
-2.4752E-02,-6.100E+00,1.600E-01
-2.4712E-02,-6.100E+00,2.191E-14
-2.4672E-02,-6.100E+00,8.000E-02
-2.4632E-02,-6.100E+00,2.191E-14
-2.4592E-02,-5.900E+00,8.000E-02
-2.4552E-02,-5.500E+00,8.000E-02
-2.4512E-02,-5.900E+00,8.000E-02
-2.4472E-02,-5.700E+00,2.191E-14
-2.4432E-02,-5.700E+00,8.000E-02
-2.4392E-02,-5.900E+00,2.191E-14
-2.4352E-02,-5.900E+00,2.191E-14
-2.4312E-02,-5.900E+00,8.000E-02
-2.4272E-02,-5.900E+00,8.000E-02
-2.4232E-02,-5.900E+00,8.000E-02
-2.4192E-02,-5.900E+00,1.600E-01
-2.4152E-02,-5.700E+00,8.000E-02
-2.4112E-02,-5.900E+00,1.600E-01
-2.4072E-02,-5.900E+00,1.600E-01
-2.4032E-02,-5.900E+00,8.000E-02
-2.3992E-02,-5.900E+00,8.000E-02
-2.3952E-02,-6.100E+00,8.000E-02
-2.3912E-02,-5.900E+00,2.191E-14
-2.3872E-02,-5.900E+00,8.000E-02
-2.3832E-02,-5.900E+00,8.000E-02
-2.3792E-02,-5.700E+00,2.191E-14
-2.3752E-02,-5.900E+00,8.000E-02
-2.3712E-02,-5.900E+00,1.600E-01
-2.3672E-02,-5.700E+00,8.000E-02
-2.3632E-02,-5.900E+00,8.000E-02
-2.3592E-02,-5.900E+00,2.191E-14
-2.3552E-02,-6.100E+00,2.191E-14
-2.3512E-02,-5.700E+00,1.600E-01
-2.3472E-02,-5.900E+00,8.000E-02
-2.3432E-02,-5.900E+00,8.000E-02
-2.3392E-02,-5.900E+00,8.000E-02
-2.3352E-02,-5.900E+00,1.600E-01
-2.3312E-02,-5.900E+00,8.000E-02
-2.3272E-02,-5.700E+00,8.000E-02
-2.3232E-02,-6.100E+00,2.191E-14
-2.3192E-02,-6.100E+00,8.000E-02
-2.3152E-02,-6.100E+00,2.191E-14
-2.3112E-02,-5.700E+00,8.000E-02
-2.3072E-02,-5.900E+00,2.191E-14
-2.3032E-02,-5.900E+00,8.000E-02
-2.2992E-02,-5.900E+00,2.400E-01
-2.2952E-02,-5.900E+00,1.600E-01
-2.2911E-02,-6.100E+00,1.600E-01
-2.2871E-02,-5.900E+00,8.000E-02
-2.2831E-02,-6.100E+00,1.600E-01
-2.2791E-02,-6.100E+00,1.600E-01
-2.2751E-02,-6.100E+00,8.000E-02
-2.2711E-02,-5.900E+00,8.000E-02
-2.2671E-02,-5.900E+00,2.191E-14
-2.2631E-02,-5.900E+00,2.191E-14
-2.2591E-02,-5.900E+00,-8.000E-02
-2.2551E-02,-5.900E+00,2.191E-14
-2.2511E-02,-5.900E+00,8.000E-02
-2.2471E-02,-6.100E+00,8.000E-02
-2.2431E-02,-6.100E+00,8.000E-02
-2.2391E-02,-6.100E+00,1.600E-01
-2.2351E-02,-5.900E+00,8.000E-02
-2.2311E-02,-5.700E+00,8.000E-02
-2.2271E-02,-5.900E+00,1.600E-01
-2.2231E-02,-5.900E+00,8.000E-02
-2.2191E-02,-5.900E+00,8.000E-02
-2.2151E-02,-5.900E+00,1.600E-01
-2.2111E-02,-5.700E+00,1.600E-01
-2.2071E-02,-5.900E+00,1.600E-01
-2.2031E-02,-5.900E+00,8.000E-02
-2.1991E-02,-5.900E+00,1.600E-01
-2.1951E-02,-5.900E+00,2.191E-14
-2.1911E-02,-5.700E+00,8.000E-02
-2.1871E-02,-5.900E+00,1.600E-01
-2.1831E-02,-5.900E+00,8.000E-02
-2.1791E-02,-5.900E+00,8.000E-02
-2.1751E-02,-6.100E+00,2.191E-14
-2.1711E-02,-5.900E+00,8.000E-02
-2.1671E-02,-5.900E+00,2.400E-01
-2.1631E-02,-5.900E+00,8.000E-02
-2.1591E-02,-5.900E+00,2.191E-14
-2.1551E-02,-5.700E+00,8.000E-02
-2.1511E-02,-5.900E+00,2.400E-01
-2.1471E-02,-5.900E+00,8.000E-02
-2.1431E-02,-5.900E+00,2.191E-14
-2.1391E-02,-6.100E+00,1.600E-01
-2.1351E-02,-5.900E+00,2.191E-14
-2.1311E-02,-5.900E+00,8.000E-02
-2.1271E-02,-5.900E+00,1.600E-01
-2.1231E-02,-5.700E+00,2.191E-14
-2.1191E-02,-5.900E+00,8.000E-02
-2.1151E-02,-5.900E+00,8.000E-02
-2.1111E-02,-5.700E+00,-8.000E-02
-2.1071E-02,-5.900E+00,8.000E-02
-2.1031E-02,-5.900E+00,1.600E-01
-2.0991E-02,-6.100E+00,8.000E-02
-2.0951E-02,-5.900E+00,8.000E-02
-2.0910E-02,-6.100E+00,8.000E-02
-2.0870E-02,-5.900E+00,8.000E-02
-2.0830E-02,-5.900E+00,1.600E-01
-2.0790E-02,-5.700E+00,8.000E-02
-2.0750E-02,-5.900E+00,1.600E-01
-2.0710E-02,-5.700E+00,8.000E-02
-2.0670E-02,-5.900E+00,2.191E-14
-2.0630E-02,-5.900E+00,8.000E-02
-2.0590E-02,-5.900E+00,8.000E-02
-2.0550E-02,-5.900E+00,8.000E-02
-2.0510E-02,-5.900E+00,8.000E-02
-2.0470E-02,-5.900E+00,8.000E-02
-2.0430E-02,-5.900E+00,8.000E-02
-2.0390E-02,-5.700E+00,1.600E-01
-2.0350E-02,-5.900E+00,8.000E-02
-2.0310E-02,-5.900E+00,2.400E-01
-2.0270E-02,-5.900E+00,8.000E-02
-2.0230E-02,-6.100E+00,8.000E-02
-2.0190E-02,-6.100E+00,8.000E-02
-2.0150E-02,-5.900E+00,8.000E-02
-2.0110E-02,-5.900E+00,8.000E-02
-2.0070E-02,-5.900E+00,2.191E-14
-2.0030E-02,-5.900E+00,2.191E-14
-1.9990E-02,-5.700E+00,8.000E-02
-1.9950E-02,-5.900E+00,8.000E-02
-1.9910E-02,-5.700E+00,2.191E-14
-1.9870E-02,-6.100E+00,8.000E-02
-1.9830E-02,-6.100E+00,2.191E-14
-1.9790E-02,-5.900E+00,2.191E-14
-1.9750E-02,-5.900E+00,1.600E-01
-1.9710E-02,-6.100E+00,1.600E-01
-1.9670E-02,-5.900E+00,8.000E-02
-1.9630E-02,-5.900E+00,8.000E-02
-1.9590E-02,-5.900E+00,8.000E-02
-1.9550E-02,-5.900E+00,2.191E-14
-1.9510E-02,-5.900E+00,1.600E-01
-1.9470E-02,-6.100E+00,8.000E-02
-1.9430E-02,-6.100E+00,1.600E-01
-1.9390E-02,-6.100E+00,2.191E-14
-1.9350E-02,-5.700E+00,1.600E-01
-1.9310E-02,-5.700E+00,2.191E-14
-1.9270E-02,-5.700E+00,2.191E-14
-1.9230E-02,-5.900E+00,2.191E-14
-1.9190E-02,-5.900E+00,1.600E-01
-1.9150E-02,-5.900E+00,1.600E-01
-1.9110E-02,-5.900E+00,8.000E-02
-1.9070E-02,-6.100E+00,1.600E-01
-1.9030E-02,-6.100E+00,8.000E-02
-1.8990E-02,-5.900E+00,1.600E-01
-1.8950E-02,-5.900E+00,8.000E-02
-1.8909E-02,-6.100E+00,8.000E-02
-1.8869E-02,-5.900E+00,1.600E-01
-1.8829E-02,-5.900E+00,2.191E-14
-1.8789E-02,-6.100E+00,8.000E-02
-1.8749E-02,-5.900E+00,2.191E-14
-1.8709E-02,-5.900E+00,8.000E-02
-1.8669E-02,-6.100E+00,8.000E-02
-1.8629E-02,-5.700E+00,8.000E-02
-1.8589E-02,-5.700E+00,2.400E-01
-1.8549E-02,-5.700E+00,2.191E-14
-1.8509E-02,-5.700E+00,2.191E-14
-1.8469E-02,-5.700E+00,2.191E-14
-1.8429E-02,-5.900E+00,8.000E-02
-1.8389E-02,-6.100E+00,8.000E-02
-1.8349E-02,-5.900E+00,8.000E-02
-1.8309E-02,-5.900E+00,8.000E-02
-1.8269E-02,-5.900E+00,1.600E-01
-1.8229E-02,-5.900E+00,8.000E-02
-1.8189E-02,-5.900E+00,1.600E-01
-1.8149E-02,-5.900E+00,8.000E-02
-1.8109E-02,-5.900E+00,1.600E-01
-1.8069E-02,-5.900E+00,2.191E-14
-1.8029E-02,-5.900E+00,8.000E-02
-1.7989E-02,-5.900E+00,8.000E-02
-1.7949E-02,-6.100E+00,1.600E-01
-1.7909E-02,-5.900E+00,1.600E-01
-1.7869E-02,-5.700E+00,2.191E-14
-1.7829E-02,-5.700E+00,1.600E-01
-1.7789E-02,-5.900E+00,1.600E-01
-1.7749E-02,-5.900E+00,2.191E-14
-1.7709E-02,-5.900E+00,8.000E-02
-1.7669E-02,-5.900E+00,2.191E-14
-1.7629E-02,-6.100E+00,1.600E-01
-1.7589E-02,-6.100E+00,8.000E-02
-1.7549E-02,-6.100E+00,1.600E-01
-1.7509E-02,-5.900E+00,8.000E-02
-1.7469E-02,-5.900E+00,2.191E-14
-1.7429E-02,-5.700E+00,2.400E-01
-1.7389E-02,-5.700E+00,8.000E-02
-1.7349E-02,-5.900E+00,8.000E-02
-1.7309E-02,-5.900E+00,2.191E-14
-1.7269E-02,-5.900E+00,8.000E-02
-1.7229E-02,-5.900E+00,1.600E-01
-1.7189E-02,-6.100E+00,1.600E-01
-1.7149E-02,-5.900E+00,8.000E-02
-1.7109E-02,-5.900E+00,8.000E-02
-1.7069E-02,-5.700E+00,2.191E-14
-1.7029E-02,-5.900E+00,8.000E-02
-1.6989E-02,-5.900E+00,1.600E-01
-1.6949E-02,-5.900E+00,8.000E-02
-1.6908E-02,-5.900E+00,2.191E-14
-1.6868E-02,-5.900E+00,8.000E-02
-1.6828E-02,-6.100E+00,2.191E-14
-1.6788E-02,-5.900E+00,2.191E-14
-1.6748E-02,-5.900E+00,1.600E-01
-1.6708E-02,-5.900E+00,8.000E-02
-1.6668E-02,-5.900E+00,8.000E-02
-1.6628E-02,-5.700E+00,8.000E-02
-1.6588E-02,-5.900E+00,8.000E-02
-1.6548E-02,-5.900E+00,8.000E-02
-1.6508E-02,-5.900E+00,1.600E-01
-1.6468E-02,-6.100E+00,8.000E-02
-1.6428E-02,-5.900E+00,8.000E-02
-1.6388E-02,-5.900E+00,1.600E-01
-1.6348E-02,-5.900E+00,8.000E-02
-1.6308E-02,-5.700E+00,8.000E-02
-1.6268E-02,-5.900E+00,2.191E-14
-1.6228E-02,-5.900E+00,8.000E-02
-1.6188E-02,-5.900E+00,8.000E-02
-1.6148E-02,-5.900E+00,8.000E-02
-1.6108E-02,-6.100E+00,8.000E-02
-1.6068E-02,-6.100E+00,8.000E-02
-1.6028E-02,-5.900E+00,-8.000E-02
-1.5988E-02,-5.900E+00,1.600E-01
-1.5948E-02,-5.900E+00,2.191E-14
-1.5908E-02,-5.900E+00,8.000E-02
-1.5868E-02,-5.900E+00,8.000E-02
-1.5828E-02,-5.900E+00,1.600E-01
-1.5788E-02,-6.100E+00,8.000E-02
-1.5748E-02,-5.900E+00,2.191E-14
-1.5708E-02,-6.100E+00,8.000E-02
-1.5668E-02,-6.100E+00,2.191E-14
-1.5628E-02,-5.900E+00,8.000E-02
-1.5588E-02,-5.900E+00,8.000E-02
-1.5548E-02,-5.900E+00,2.191E-14
-1.5508E-02,-5.900E+00,8.000E-02
-1.5468E-02,-5.900E+00,8.000E-02
-1.5428E-02,-6.100E+00,8.000E-02
-1.5388E-02,-5.900E+00,8.000E-02
-1.5348E-02,-6.100E+00,-8.000E-02
-1.5308E-02,-5.900E+00,-8.000E-02
-1.5268E-02,-6.100E+00,2.191E-14
-1.5228E-02,-5.900E+00,1.600E-01
-1.5188E-02,-5.700E+00,8.000E-02
-1.5148E-02,-5.700E+00,8.000E-02
-1.5108E-02,-5.900E+00,8.000E-02
-1.5068E-02,-5.900E+00,8.000E-02
-1.5028E-02,-5.900E+00,1.600E-01
-1.4988E-02,-5.900E+00,8.000E-02
-1.4948E-02,-5.900E+00,8.000E-02
-1.4907E-02,-5.900E+00,8.000E-02
-1.4867E-02,-5.900E+00,8.000E-02
-1.4827E-02,-5.700E+00,2.191E-14
-1.4787E-02,-5.900E+00,8.000E-02
-1.4747E-02,-5.900E+00,2.191E-14
-1.4707E-02,-5.900E+00,8.000E-02
-1.4667E-02,-5.900E+00,8.000E-02
-1.4627E-02,-6.100E+00,8.000E-02
-1.4587E-02,-5.900E+00,2.191E-14
-1.4547E-02,-5.700E+00,8.000E-02
-1.4507E-02,-5.700E+00,8.000E-02
-1.4467E-02,-5.700E+00,8.000E-02
-1.4427E-02,-5.900E+00,8.000E-02
-1.4387E-02,-5.900E+00,8.000E-02
-1.4347E-02,-5.900E+00,2.191E-14
-1.4307E-02,-6.100E+00,8.000E-02
-1.4267E-02,-6.100E+00,2.191E-14
-1.4227E-02,-6.100E+00,8.000E-02
-1.4187E-02,-6.100E+00,8.000E-02
-1.4147E-02,-5.900E+00,1.600E-01
-1.4107E-02,-5.900E+00,8.000E-02
-1.4067E-02,-5.900E+00,8.000E-02
-1.4027E-02,-5.700E+00,2.191E-14
-1.3987E-02,-5.700E+00,-8.000E-02
-1.3947E-02,-5.900E+00,8.000E-02
-1.3907E-02,-6.100E+00,2.191E-14
-1.3867E-02,-6.100E+00,8.000E-02
-1.3827E-02,-5.900E+00,8.000E-02
-1.3787E-02,-5.900E+00,2.191E-14
-1.3747E-02,-5.900E+00,8.000E-02
-1.3707E-02,-5.900E+00,8.000E-02
-1.3667E-02,-5.900E+00,1.600E-01
-1.3627E-02,-6.100E+00,8.000E-02
-1.3587E-02,-5.900E+00,8.000E-02
-1.3547E-02,-6.100E+00,8.000E-02
-1.3507E-02,-5.900E+00,2.191E-14
-1.3467E-02,-6.100E+00,-8.000E-02
-1.3427E-02,-5.900E+00,1.600E-01
-1.3387E-02,-5.900E+00,8.000E-02
-1.3347E-02,-5.700E+00,2.191E-14
-1.3307E-02,-5.900E+00,1.600E-01
-1.3267E-02,-5.900E+00,8.000E-02
-1.3227E-02,-6.100E+00,8.000E-02
-1.3187E-02,-5.900E+00,1.600E-01
-1.3147E-02,-5.900E+00,2.191E-14
-1.3107E-02,-6.100E+00,8.000E-02
-1.3067E-02,-5.900E+00,8.000E-02
-1.3027E-02,-5.700E+00,8.000E-02
-1.2987E-02,-5.900E+00,2.191E-14
-1.2947E-02,-5.900E+00,8.000E-02
-1.2906E-02,-5.900E+00,2.191E-14
-1.2866E-02,-6.100E+00,8.000E-02
